Date,Time,H2O,OilTemp,H2,Status
10/17/2023,3:44:26,4,50.3,7679,1
10/17/2023,3:45:26,4,50.3,7678,1
10/17/2023,3:46:26,4,50.4,7678,1
10/17/2023,3:47:26,4,50.4,7678,1
10/17/2023,3:48:26,4,50.5,7678,1
10/17/2023,3:49:26,4,50.4,7678,1
10/17/2023,3:50:26,4,50.3,7678,1
10/17/2023,3:51:26,4,50.2,7678,1
10/17/2023,3:52:26,4,50.2,7678,1
10/17/2023,3:53:26,4,50.2,7678,1
10/17/2023,3:54:26,4,50.2,7678,1
10/17/2023,3:55:26,4,50.2,7678,1
10/17/2023,3:56:26,4,50.2,7680,1
10/17/2023,3:57:26,4,50.2,7685,1
10/17/2023,3:58:26,4,50.2,7684,1
10/17/2023,3:59:26,4,50.2,7682,1
10/17/2023,4:00:26,4,50.2,7680,1
10/17/2023,4:01:26,4,50.2,7681,1
10/17/2023,4:02:26,4,50.3,7677,1
10/17/2023,4:03:26,4,50.3,7673,1
10/17/2023,4:04:26,4,50.3,7674,1
10/17/2023,4:05:26,4,50.3,7675,1
10/17/2023,4:06:26,4,50.3,7672,1
10/17/2023,4:07:25,4,50.3,7670,1
10/17/2023,4:08:25,4,50.4,7668,1
10/17/2023,4:09:25,4,50.4,7675,1
10/17/2023,4:10:25,4,50.5,7673,1
10/17/2023,4:11:25,4,50.4,7669,1
10/17/2023,4:12:25,4,50.3,7669,1
10/17/2023,4:13:25,4,50.2,7667,1
10/17/2023,4:14:25,4,50.2,7670,1
10/17/2023,4:15:25,4,50.1,7671,1
10/17/2023,4:16:25,4,50.1,7675,1
10/17/2023,4:17:25,4,50,7673,1
10/17/2023,4:18:25,4,50,7671,1
10/17/2023,4:19:25,4,50,7671,1
10/17/2023,4:20:25,4,50,7671,1
10/17/2023,4:21:25,5,50,7669,1
10/17/2023,4:22:25,5,50,7669,1
10/17/2023,4:23:25,5,50,7664,1
10/17/2023,4:24:25,5,50,7662,1
10/17/2023,4:25:25,5,50,7666,1
10/17/2023,4:26:25,5,50,7664,1
10/17/2023,4:27:25,5,50,7660,1
10/17/2023,4:28:25,5,50,7659,1
10/17/2023,4:29:25,5,50,7661,1
10/17/2023,4:30:25,5,50,7657,1
10/17/2023,4:31:25,5,50,7656,1
10/17/2023,4:32:25,4,50.1,7656,1
10/17/2023,4:33:25,5,50.1,7659,1
10/17/2023,4:34:25,5,50.1,7656,1
10/17/2023,4:35:25,5,50.2,7658,1
10/17/2023,4:36:25,5,50.2,7658,1
10/17/2023,4:37:25,5,50.2,7660,1
10/17/2023,4:38:25,5,50.2,7657,1
10/17/2023,4:39:25,5,50.2,7655,1
10/17/2023,4:40:25,5,50.2,7654,1
10/17/2023,4:41:25,5,50.3,7652,1
10/17/2023,4:42:25,5,50.3,7657,1
10/17/2023,4:43:25,5,50.3,7655,1
10/17/2023,4:44:25,5,50.4,7653,1
10/17/2023,4:45:25,5,50.4,7653,1
10/17/2023,4:46:25,5,50.4,7653,1
10/17/2023,4:47:25,5,50.4,7653,1
10/17/2023,4:48:25,5,50.5,7653,1
10/17/2023,4:49:25,5,50.4,7653,1
10/17/2023,4:50:25,5,50.3,7653,1
10/17/2023,4:51:25,5,50.2,7653,1
10/17/2023,4:52:25,5,50.2,7653,1
10/17/2023,4:53:25,5,50.2,7653,1
10/17/2023,4:54:25,5,50.2,7653,1
10/17/2023,4:55:25,5,50.2,7653,1
10/17/2023,4:56:25,5,50.2,7651,1
10/17/2023,4:57:25,5,50.2,7653,1
10/17/2023,4:58:25,5,50.2,7651,1
10/17/2023,4:59:25,5,50.2,7650,1
10/17/2023,5:00:25,5,50.2,7652,1
10/17/2023,5:01:25,5,50.2,7654,1
10/17/2023,5:02:25,5,50.2,7653,1
10/17/2023,5:03:25,5,50.2,7653,1
10/17/2023,5:04:25,5,50.2,7651,1
10/17/2023,5:05:25,5,50.2,7654,1
10/17/2023,5:06:25,5,50.3,7659,1
10/17/2023,5:07:25,5,50.3,7655,1
10/17/2023,5:08:25,5,50.3,7656,1
10/17/2023,5:09:25,5,50.3,7657,1
10/17/2023,5:10:25,5,50.3,7653,1
10/17/2023,5:11:25,5,50.3,7649,1
10/17/2023,5:12:25,5,50.3,7656,1
10/17/2023,5:13:25,5,50.3,7656,1
10/17/2023,5:14:25,5,50.3,7652,1
10/17/2023,5:15:25,5,50.4,7653,1
10/17/2023,5:16:25,5,50.4,7657,1
10/17/2023,5:17:25,5,50.4,7661,1
10/17/2023,5:18:25,5,50.4,7657,1
10/17/2023,5:19:25,5,50.4,7658,1
10/17/2023,5:20:25,5,50.4,7658,1
10/17/2023,5:21:25,5,50.4,7658,1
10/17/2023,5:22:25,5,50.4,7657,1
10/17/2023,5:23:25,5,50.4,7659,1
10/17/2023,5:24:25,5,50.4,7656,1
10/17/2023,5:25:25,5,50.4,7659,1
10/17/2023,5:26:25,5,50.5,7660,1
10/17/2023,5:27:25,5,50.4,7662,1
10/17/2023,5:28:25,5,50.3,7661,1
10/17/2023,5:29:25,5,50.2,7660,1
10/17/2023,5:30:25,5,50.2,7663,1
10/17/2023,5:31:25,5,50.2,7660,1
10/17/2023,5:32:25,5,50.2,7655,1
10/17/2023,5:33:25,5,50.2,7658,1
10/17/2023,5:34:25,5,50.2,7654,1
10/17/2023,5:35:25,5,50.2,7658,1
10/17/2023,5:36:25,5,50.2,7658,1
10/17/2023,5:37:25,5,50.3,7656,1
10/17/2023,5:38:25,5,50.3,7660,1
10/17/2023,5:39:25,5,50.3,7659,1
10/17/2023,5:40:25,5,50.3,7658,1
10/17/2023,5:41:25,5,50.2,7656,1
10/17/2023,5:42:25,5,50.2,7658,1
10/17/2023,5:43:25,5,50.2,7660,1
10/17/2023,5:44:25,5,50.2,7659,1
10/17/2023,5:45:25,5,50.1,7658,1
10/17/2023,5:46:25,5,50.1,7658,1
10/17/2023,5:47:25,5,50.1,7658,1
10/17/2023,5:48:25,5,50.1,7658,1
10/17/2023,5:49:25,5,50.1,7658,1
10/17/2023,5:50:25,5,50.2,7658,1
10/17/2023,5:51:25,5,50.2,7658,1
10/17/2023,5:52:25,5,50,7658,1
10/17/2023,5:53:25,5,49.2,7658,1
10/17/2023,5:54:25,5,48.7,7658,1
10/17/2023,5:55:24,5,48.2,7658,1
10/17/2023,5:56:24,5,47.8,7659,1
10/17/2023,5:57:24,5,47.6,7655,1
10/17/2023,5:58:24,5,47.3,7653,1
10/17/2023,5:59:24,5,47.1,7659,1
10/17/2023,6:00:24,5,46.9,7661,1
10/17/2023,6:01:24,5,46.7,7671,1
10/17/2023,6:02:24,5,46.6,7673,1
10/17/2023,6:03:24,5,46.4,7671,1
10/17/2023,6:04:24,5,46.3,7670,1
10/17/2023,6:05:24,5,46.1,7669,1
10/17/2023,6:06:24,5,46,7666,1
10/17/2023,6:07:24,5,45.9,7663,1
10/17/2023,6:08:24,5,45.8,7665,1
10/17/2023,6:09:24,5,45.7,7665,1
10/17/2023,6:10:24,5,45.7,7666,1
10/17/2023,6:11:24,5,45.7,7666,1
10/17/2023,6:12:24,5,45.6,7666,1
10/17/2023,6:13:24,5,45.6,7667,1
10/17/2023,6:14:24,5,45.6,7665,1
10/17/2023,6:15:24,5,45.6,7663,1
10/17/2023,6:16:24,5,45.5,7660,1
10/17/2023,6:17:24,5,45.5,7661,1
10/17/2023,6:18:24,5,45.4,7663,1
10/17/2023,6:19:24,5,45.4,7661,1
10/17/2023,6:20:24,5,45.4,7659,1
10/17/2023,6:21:24,5,45.4,7663,1
10/17/2023,6:22:24,5,45.4,7659,1
10/17/2023,6:23:24,5,45.3,7662,1
10/17/2023,6:24:24,5,45.3,7671,1
10/17/2023,6:25:24,5,45.3,7667,1
10/17/2023,6:26:24,5,45.3,7669,1
10/17/2023,6:27:24,5,45.3,7668,1
10/17/2023,6:28:24,5,45.3,7667,1
10/17/2023,6:29:24,5,45.3,7667,1
10/17/2023,6:30:24,5,45.3,7668,1
10/17/2023,6:31:24,5,45.2,7668,1
10/17/2023,6:32:24,5,45.2,7669,1
10/17/2023,6:33:24,5,45.2,7673,1
10/17/2023,6:34:24,5,45.2,7671,1
10/17/2023,6:35:24,5,45.2,7676,1
10/17/2023,6:36:24,5,45.2,7673,1
10/17/2023,6:37:24,5,45.2,7673,1
10/17/2023,6:38:24,5,45.2,7669,1
10/17/2023,6:39:24,5,45.1,7672,1
10/17/2023,6:40:24,5,45.1,7676,1
10/17/2023,6:41:24,5,45,7674,1
10/17/2023,6:42:24,5,45,7676,1
10/17/2023,6:43:24,5,45,7680,1
10/17/2023,6:44:24,5,44.9,7680,1
10/17/2023,6:45:24,5,44.9,7681,1
10/17/2023,6:46:24,5,44.8,7681,1
10/17/2023,6:47:24,5,44.8,7681,1
10/17/2023,6:48:24,5,44.7,7681,1
10/17/2023,6:49:24,5,44.7,7681,1
10/17/2023,6:50:24,5,44.7,7681,1
10/17/2023,6:51:24,5,44.6,7681,1
10/17/2023,6:52:24,5,44.6,7681,1
10/17/2023,6:53:24,5,44.5,7681,1
10/17/2023,6:54:24,5,44.5,7681,1
10/17/2023,6:55:24,5,44.5,7681,1
10/17/2023,6:56:24,5,44.5,7682,1
10/17/2023,6:57:24,5,44.5,7681,1
10/17/2023,6:58:24,5,44.5,7681,1
10/17/2023,6:59:24,5,44.5,7679,1
10/17/2023,7:00:24,5,44.5,7680,1
10/17/2023,7:01:24,5,44.5,7681,1
10/17/2023,7:02:24,5,44.4,7684,1
10/17/2023,7:03:24,5,44.4,7679,1
10/17/2023,7:04:24,5,44.3,7682,1
10/17/2023,7:05:24,5,44.3,7686,1
10/17/2023,7:06:24,5,44.3,7685,1
10/17/2023,7:07:24,5,44.3,7687,1
10/17/2023,7:08:24,5,44.3,7688,1
10/17/2023,7:09:24,5,44.3,7687,1
10/17/2023,7:10:24,5,44.3,7684,1
10/17/2023,7:11:24,5,44.3,7691,1
10/17/2023,7:12:24,5,44.2,7690,1
10/17/2023,7:13:24,5,44.2,7693,1
10/17/2023,7:14:24,5,44.1,7689,1
10/17/2023,7:15:24,5,44.1,7691,1
10/17/2023,7:16:24,5,44.1,7693,1
10/17/2023,7:17:24,5,44.1,7690,1
10/17/2023,7:18:24,5,44.1,7690,1
10/17/2023,7:19:24,5,44.1,7690,1
10/17/2023,7:20:24,5,44.1,7685,1
10/17/2023,7:21:24,5,44.1,7687,1
10/17/2023,7:22:24,5,44.1,7687,1
10/17/2023,7:23:24,5,44.1,7689,1
10/17/2023,7:24:24,5,44.1,7691,1
10/17/2023,7:25:24,5,44.1,7688,1
10/17/2023,7:26:24,5,44.1,7689,1
10/17/2023,7:27:24,5,44.1,7691,1
10/17/2023,7:28:24,5,44.1,7691,1
10/17/2023,7:29:24,5,44,7695,1
10/17/2023,7:30:24,5,44,7694,1
10/17/2023,7:31:24,5,44,7698,1
10/17/2023,7:32:24,5,44,7700,1
10/17/2023,7:33:24,5,43.9,7698,1
10/17/2023,7:34:24,5,43.9,7700,1
10/17/2023,7:35:24,5,43.9,7699,1
10/17/2023,7:36:24,5,43.9,7699,1
10/17/2023,7:37:24,5,43.9,7695,1
10/17/2023,7:38:24,5,43.9,7695,1
10/17/2023,7:39:23,5,43.8,7697,1
10/17/2023,7:40:23,5,43.8,7696,1
10/17/2023,7:41:23,5,43.7,7695,1
10/17/2023,7:42:23,5,43.7,7698,1
10/17/2023,7:43:23,5,43.7,7700,1
10/17/2023,7:44:23,5,43.7,7696,1
10/17/2023,7:45:23,5,43.6,7695,1
10/17/2023,7:46:23,5,43.6,7695,1
10/17/2023,7:47:23,5,43.6,7695,1
10/17/2023,7:48:23,5,43.6,7695,1
10/17/2023,7:49:23,5,43.6,7695,1
10/17/2023,7:50:23,5,43.5,7695,1
10/17/2023,7:51:23,5,43.5,7695,1
10/17/2023,7:52:23,5,43.5,7695,1
10/17/2023,7:53:23,5,43.5,7695,1
10/17/2023,7:54:23,5,43.5,7695,1
10/17/2023,7:55:23,5,43.5,7695,1
10/17/2023,7:56:23,5,43.4,7702,1
10/17/2023,7:57:23,5,43.4,7709,1
10/17/2023,7:58:23,5,43.4,7709,1
10/17/2023,7:59:23,5,43.4,7705,1
10/17/2023,8:00:23,5,43.4,7704,1
10/17/2023,8:01:23,5,43.4,7705,1
10/17/2023,8:02:23,5,43.4,7706,1
10/17/2023,8:03:23,5,43.3,7709,1
10/17/2023,8:04:23,5,43.3,7706,1
10/17/2023,8:05:23,5,43.2,7709,1
10/17/2023,8:06:23,5,43.2,7707,1
10/17/2023,8:07:23,5,43.2,7707,1
10/17/2023,8:08:23,5,43.2,7704,1
10/17/2023,8:09:23,5,43.2,7705,1
10/17/2023,8:10:23,5,43.2,7712,1
10/17/2023,8:11:23,5,43.2,7707,1
10/17/2023,8:12:23,5,43.2,7710,1
10/17/2023,8:13:23,5,43.1,7712,1
10/17/2023,8:14:23,5,43.1,7714,1
10/17/2023,8:15:23,5,43.1,7711,1
10/17/2023,8:16:23,5,43,7713,1
10/17/2023,8:17:23,5,43,7711,1
10/17/2023,8:18:23,5,43,7715,1
10/17/2023,8:19:23,5,42.9,7715,1
10/17/2023,8:20:23,5,42.9,7714,1
10/17/2023,8:21:23,5,42.8,7716,1
10/17/2023,8:22:23,5,42.8,7715,1
10/17/2023,8:23:23,5,42.8,7716,1
10/17/2023,8:24:23,5,42.8,7719,1
10/17/2023,8:25:23,5,42.8,7718,1
10/17/2023,8:26:23,5,42.8,7717,1
10/17/2023,8:27:23,5,42.8,7718,1
10/17/2023,8:28:23,5,42.8,7719,1
10/17/2023,8:29:23,5,42.8,7718,1
10/17/2023,8:30:23,5,42.7,7716,1
10/17/2023,8:31:23,5,42.7,7715,1
10/17/2023,8:32:23,5,42.7,7720,1
10/17/2023,8:33:23,5,42.7,7718,1
10/17/2023,8:34:23,5,42.7,7719,1
10/17/2023,8:35:23,5,42.7,7721,1
10/17/2023,8:36:23,5,42.7,7719,1
10/17/2023,8:37:23,5,42.7,7720,1
10/17/2023,8:38:23,5,42.7,7721,1
10/17/2023,8:39:23,5,42.7,7724,1
10/17/2023,8:40:23,5,42.7,7723,1
10/17/2023,8:41:23,5,42.7,7723,1
10/17/2023,8:42:23,5,42.7,7724,1
10/17/2023,8:43:23,5,42.7,7723,1
10/17/2023,8:44:23,5,42.7,7729,1
10/17/2023,8:45:23,5,42.7,7729,1
10/17/2023,8:46:23,5,42.7,7729,1
10/17/2023,8:47:23,5,42.7,7729,1
10/17/2023,8:48:23,5,42.7,7729,1
10/17/2023,8:49:23,5,42.7,7729,1
10/17/2023,8:50:23,5,42.7,7729,1
10/17/2023,8:51:23,5,42.7,7729,1
10/17/2023,8:52:23,5,42.7,7729,1
10/17/2023,8:53:23,5,42.7,7729,1
10/17/2023,8:54:23,5,42.7,7729,1
10/17/2023,8:55:23,5,42.7,7729,1
10/17/2023,8:56:23,5,42.7,7729,1
10/17/2023,8:57:23,5,42.7,7729,1
10/17/2023,8:58:23,5,42.7,7729,1
10/17/2023,8:59:23,5,42.7,7729,1
10/17/2023,9:00:23,5,42.7,7729,1
10/17/2023,9:01:23,5,42.7,7729,1
10/17/2023,9:02:23,5,42.7,7729,1
10/17/2023,9:03:23,5,42.7,7729,1
10/17/2023,9:04:23,5,42.7,7729,1
10/17/2023,9:05:23,5,42.7,7729,1
10/17/2023,9:06:23,5,42.7,7729,1
10/17/2023,9:07:23,5,42.7,7729,1
10/17/2023,9:08:23,5,42.7,7729,1
10/17/2023,9:09:23,5,42.7,7729,1
10/17/2023,9:10:23,5,42.7,7729,1
10/17/2023,9:11:23,5,42.6,7729,1
10/17/2023,9:12:23,5,42.6,7729,1
10/17/2023,9:13:23,5,42.6,7729,1
10/17/2023,9:14:23,5,42.6,7729,1
10/17/2023,9:15:23,5,42.6,7729,1
10/17/2023,9:16:23,5,42.6,7729,1
10/17/2023,9:17:23,5,42.5,7729,1
10/17/2023,9:18:23,5,42.5,7729,1
10/17/2023,9:19:23,5,42.5,7729,1
10/17/2023,9:20:23,5,42.5,7729,1
10/17/2023,9:21:23,5,42.5,7729,1
10/17/2023,9:22:23,5,42.5,7729,1
10/17/2023,9:23:23,5,42.5,7729,1
10/17/2023,9:24:23,5,42.5,7729,1
10/17/2023,9:25:23,5,42.5,7729,1
10/17/2023,9:26:23,5,42.5,7729,1
10/17/2023,9:27:23,5,42.5,7729,1
10/17/2023,9:28:22,5,42.5,7729,1
10/17/2023,9:29:22,5,42.4,7729,1
10/17/2023,9:30:22,5,42.4,7729,1
10/17/2023,9:31:22,5,42.4,7729,1
10/17/2023,9:32:22,5,42.3,7729,1
10/17/2023,9:33:22,5,42.3,7729,1
10/17/2023,9:34:22,5,42.3,7729,1
10/17/2023,9:35:22,5,42.3,7729,1
10/17/2023,9:36:22,5,42.2,7729,1
10/17/2023,9:37:22,5,42.1,7729,1
10/17/2023,9:38:22,5,42.1,7729,1
10/17/2023,9:39:22,5,42.1,7729,1
10/17/2023,9:40:22,5,42.1,7729,1
10/17/2023,9:41:22,5,42,7729,1
10/17/2023,9:42:22,5,42,7729,1
10/17/2023,9:43:22,5,41.9,7729,1
10/17/2023,9:44:22,5,41.9,7729,1
10/17/2023,9:45:22,5,41.9,7729,1
10/17/2023,9:46:22,5,41.9,7729,1
10/17/2023,9:47:22,5,41.8,7729,1
10/17/2023,9:48:22,5,41.8,7729,1
10/17/2023,9:49:22,5,41.8,7729,1
10/17/2023,9:50:22,5,41.7,7729,1
10/17/2023,9:51:22,5,41.7,7729,1
10/17/2023,9:52:22,5,41.6,7729,1
10/17/2023,9:53:22,5,41.6,7729,1
10/17/2023,9:54:22,5,41.6,7729,1
10/17/2023,9:55:22,5,41.6,7729,1
10/17/2023,9:56:22,5,41.6,7729,1
10/17/2023,9:57:22,5,41.6,7729,1
10/17/2023,9:58:22,5,41.5,7729,1
10/17/2023,9:59:22,5,41.4,7729,1
10/17/2023,10:00:22,5,41.4,7729,1
10/17/2023,10:01:22,5,41.4,7729,1
10/17/2023,10:02:22,5,41.4,7729,1
10/17/2023,10:03:22,5,41.3,7729,1
10/17/2023,10:04:22,5,41.2,7729,1
10/17/2023,10:05:22,5,41.2,7729,1
10/17/2023,10:06:22,5,41.2,7729,1
10/17/2023,10:07:22,5,41.1,7729,1
10/17/2023,10:08:22,5,41.1,7729,1
10/17/2023,10:09:22,5,41,7729,1
10/17/2023,10:10:22,5,41,7729,1
10/17/2023,10:11:22,5,41,7729,1
10/17/2023,10:12:22,5,41,7729,1
10/17/2023,10:13:22,5,40.9,7729,1
10/17/2023,10:14:22,5,40.9,7729,1
10/17/2023,10:15:22,5,40.9,7729,1
10/17/2023,10:16:22,5,40.9,7729,1
10/17/2023,10:17:22,5,40.9,7729,1
10/17/2023,10:18:22,5,40.8,7729,1
10/17/2023,10:19:22,5,40.8,7729,1
10/17/2023,10:20:22,5,40.7,7729,1
10/17/2023,10:21:22,5,40.7,7729,1
10/17/2023,10:22:22,5,40.7,7729,1
10/17/2023,10:23:22,5,40.7,7729,1
10/17/2023,10:24:22,5,40.6,7729,1
10/17/2023,10:25:22,5,40.5,7729,1
10/17/2023,10:26:22,5,40.5,7729,1
10/17/2023,10:27:22,5,40.5,7729,1
10/17/2023,10:28:22,5,40.5,7729,1
10/17/2023,10:29:22,5,40.5,7729,1
10/17/2023,10:30:22,5,40.4,7729,1
10/17/2023,10:31:22,5,40.3,7729,1
10/17/2023,10:32:22,5,40.3,7729,1
10/17/2023,10:33:22,5,40.3,7729,1
10/17/2023,10:34:22,5,40.2,7729,1
10/17/2023,10:35:22,5,40.2,7729,1
10/17/2023,10:36:22,5,40.2,7729,1
10/17/2023,10:37:22,5,40.1,7729,1
10/17/2023,10:38:22,5,40.1,7729,1
10/17/2023,10:39:22,5,40.1,7729,1
10/17/2023,10:40:22,5,40.1,7729,1
10/17/2023,10:41:22,5,40.1,7729,1
10/17/2023,10:42:22,5,40.1,7729,1
10/17/2023,10:43:22,5,40,7729,1
10/17/2023,10:44:22,5,40,7729,1
10/17/2023,10:45:22,5,40,7729,1
10/17/2023,10:46:22,5,40,7729,1
10/17/2023,10:47:22,5,40,7729,1
10/17/2023,10:48:22,5,39.9,7729,1
10/17/2023,10:49:22,5,39.9,7729,1
10/17/2023,10:50:22,5,39.9,7729,1
10/17/2023,10:51:22,5,39.8,7729,1
10/17/2023,10:52:22,5,39.8,7729,1
10/17/2023,10:53:22,5,39.8,7729,1
10/17/2023,10:54:22,5,39.8,7729,1
10/17/2023,10:55:22,5,39.8,7729,1
10/17/2023,10:56:22,5,39.8,7729,1
10/17/2023,10:57:22,5,39.7,7729,1
10/17/2023,10:58:22,5,39.7,7729,1
10/17/2023,10:59:22,5,39.6,7729,1
10/17/2023,11:00:22,5,39.6,7729,1
10/17/2023,11:01:22,5,39.6,7741,1
10/17/2023,11:02:22,5,39.6,7764,1
10/17/2023,11:03:22,5,39.6,7761,1
10/17/2023,11:04:22,5,39.6,7763,1
10/17/2023,11:05:22,5,39.5,7764,1
10/17/2023,11:06:22,5,39.5,7762,1
10/17/2023,11:07:22,5,39.5,7764,1
10/17/2023,11:08:22,5,39.4,7763,1
10/17/2023,11:09:22,5,39.4,7768,1
10/17/2023,11:10:22,5,39.4,7769,1
10/17/2023,11:11:22,5,39.4,7769,1
10/17/2023,11:12:22,5,39.4,7764,1
10/17/2023,11:13:22,5,39.4,7764,1
10/17/2023,11:14:22,5,39.3,7764,1
10/17/2023,11:15:22,5,39.3,7768,1
10/17/2023,11:16:22,5,39.3,7765,1
10/17/2023,11:17:22,5,39.2,7763,1
10/17/2023,11:18:22,5,39.2,7764,1
10/17/2023,11:19:22,5,39.2,7758,1
10/17/2023,11:20:22,5,39.2,7760,1
10/17/2023,11:21:22,5,39.2,7761,1
10/17/2023,11:22:22,5,39.2,7761,1
10/17/2023,11:23:22,5,39.1,7758,1
10/17/2023,11:24:21,5,39.1,7762,1
10/17/2023,11:25:21,5,39.1,7757,1
10/17/2023,11:26:21,5,39.1,7761,1
10/17/2023,11:27:21,5,39.1,7758,1
10/17/2023,11:28:21,5,39.1,7757,1
10/17/2023,11:29:21,5,39.1,7757,1
10/17/2023,11:30:21,5,39.1,7760,1
10/17/2023,11:31:21,5,39.1,7757,1
10/17/2023,11:32:21,5,39.1,7759,1
10/17/2023,11:33:21,5,39.1,7757,1
10/17/2023,11:34:21,5,39,7759,1
10/17/2023,11:35:21,5,39,7759,1
10/17/2023,11:36:21,5,39,7758,1
10/17/2023,11:37:21,5,39,7758,1
10/17/2023,11:38:21,5,39,7756,1
10/17/2023,11:39:21,5,39,7755,1
10/17/2023,11:40:21,5,38.9,7758,1
10/17/2023,11:41:21,5,38.9,7755,1
10/17/2023,11:42:21,5,38.9,7753,1
10/17/2023,11:43:21,5,38.9,7748,1
10/17/2023,11:44:21,5,38.9,7749,1
10/17/2023,11:45:21,5,38.9,7749,1
10/17/2023,11:46:21,5,38.9,7749,1
10/17/2023,11:47:21,5,38.9,7749,1
10/17/2023,11:48:21,5,38.9,7749,1
10/17/2023,11:49:21,5,38.9,7749,1
10/17/2023,11:50:21,5,38.9,7749,1
10/17/2023,11:51:21,5,38.9,7749,1
10/17/2023,11:52:21,5,38.9,7749,1
10/17/2023,11:53:21,5,38.9,7749,1
10/17/2023,11:54:21,5,38.9,7749,1
10/17/2023,11:55:21,5,38.9,7749,1
10/17/2023,11:56:21,5,38.9,7749,1
10/17/2023,11:57:21,5,38.9,7743,1
10/17/2023,11:58:21,5,38.9,7743,1
10/17/2023,11:59:21,5,38.9,7743,1
10/17/2023,12:00:21,5,38.9,7743,1
10/17/2023,12:01:21,5,38.9,7743,1
10/17/2023,12:02:21,5,38.9,7738,1
10/17/2023,12:03:21,5,38.9,7740,1
10/17/2023,12:04:21,5,38.9,7741,1
10/17/2023,12:05:21,5,38.9,7737,1
10/17/2023,12:06:21,5,38.9,7738,1
10/17/2023,12:07:21,5,38.9,7736,1
10/17/2023,12:08:21,5,38.9,7740,1
10/17/2023,12:09:21,5,38.9,7737,1
10/17/2023,12:10:21,5,38.9,7736,1
10/17/2023,12:11:21,5,38.9,7736,1
10/17/2023,12:12:21,5,38.9,7733,1
10/17/2023,12:13:21,5,38.9,7733,1
10/17/2023,12:14:21,5,38.9,7732,1
10/17/2023,12:15:21,5,38.9,7734,1
10/17/2023,12:16:21,5,38.9,7729,1
10/17/2023,12:17:21,5,38.9,7727,1
10/17/2023,12:18:21,5,38.8,7722,1
10/17/2023,12:19:21,5,38.8,7723,1
10/17/2023,12:20:21,5,38.8,7720,1
10/17/2023,12:21:21,5,38.8,7722,1
10/17/2023,12:22:21,5,38.8,7722,1
10/17/2023,12:23:21,5,38.8,7722,1
10/17/2023,12:24:21,5,38.7,7719,1
10/17/2023,12:25:21,5,38.7,7721,1
10/17/2023,12:26:21,5,38.7,7719,1
10/17/2023,12:27:21,5,38.7,7718,1
10/17/2023,12:28:21,5,38.7,7718,1
10/17/2023,12:29:21,5,38.7,7716,1
10/17/2023,12:30:21,5,38.7,7715,1
10/17/2023,12:31:21,5,38.7,7717,1
10/17/2023,12:32:21,5,38.7,7719,1
10/17/2023,12:33:21,5,38.7,7717,1
10/17/2023,12:34:21,5,38.7,7717,1
10/17/2023,12:35:21,5,38.7,7714,1
10/17/2023,12:36:21,5,38.7,7715,1
10/17/2023,12:37:21,5,38.7,7715,1
10/17/2023,12:38:21,5,38.7,7713,1
10/17/2023,12:39:21,5,38.6,7708,1
10/17/2023,12:40:21,5,38.6,7707,1
10/17/2023,12:41:21,5,38.6,7709,1
10/17/2023,12:42:21,5,38.6,7709,1
10/17/2023,12:43:21,5,38.5,7708,1
10/17/2023,12:44:21,5,38.5,7712,1
10/17/2023,12:45:21,5,38.5,7713,1
10/17/2023,12:46:21,5,38.5,7713,1
10/17/2023,12:47:21,5,38.5,7713,1
10/17/2023,12:48:21,5,38.5,7713,1
10/17/2023,12:49:21,5,38.5,7713,1
10/17/2023,12:50:21,5,38.5,7713,1
10/17/2023,12:51:21,5,38.5,7713,1
10/17/2023,12:52:21,5,38.5,7713,1
10/17/2023,12:53:21,5,38.5,7713,1
10/17/2023,12:54:21,5,38.5,7713,1
10/17/2023,12:55:21,5,38.5,7713,1
10/17/2023,12:56:21,5,38.5,7709,1
10/17/2023,12:57:21,5,38.5,7706,1
10/17/2023,12:58:21,5,38.5,7703,1
10/17/2023,12:59:21,5,38.5,7702,1
10/17/2023,13:00:21,5,38.5,7708,1
10/17/2023,13:01:21,5,38.5,7708,1
10/17/2023,13:02:21,5,38.4,7703,1
10/17/2023,13:03:21,5,38.4,7702,1
10/17/2023,13:04:21,5,38.4,7700,1
10/17/2023,13:05:21,5,38.4,7699,1
10/17/2023,13:06:21,5,38.4,7702,1
10/17/2023,13:07:21,5,38.4,7698,1
10/17/2023,13:08:21,5,38.4,7697,1
10/17/2023,13:09:21,5,38.4,7701,1
10/17/2023,13:10:21,5,38.4,7700,1
10/17/2023,13:11:21,5,38.4,7699,1
10/17/2023,13:12:21,5,38.3,7699,1
10/17/2023,13:13:21,5,38.3,7699,1
10/17/2023,13:14:21,5,38.3,7697,1
10/17/2023,13:15:21,5,38.3,7697,1
10/17/2023,13:16:21,5,38.3,7695,1
10/17/2023,13:17:21,5,38.3,7697,1
10/17/2023,13:18:21,5,38.3,7695,1
10/17/2023,13:19:21,5,38.3,7692,1
10/17/2023,13:20:21,5,38.3,7691,1
10/17/2023,13:21:21,5,38.3,7696,1
10/17/2023,13:22:21,5,38.3,7700,1
10/17/2023,13:23:21,5,38.3,7694,1
10/17/2023,13:24:20,5,38.3,7691,1
10/17/2023,13:25:20,5,38.3,7696,1
10/17/2023,13:26:20,5,38.3,7693,1
10/17/2023,13:27:20,5,38.3,7696,1
10/17/2023,13:28:20,5,38.3,7695,1
10/17/2023,13:29:20,5,38.3,7695,1
